[E 171127 16:11:23 DataFether:83] timed out
[E 171127 16:11:33 DataFether:83] timed out
[I 171127 16:11:40 DataFether:80] all stock basics updated, total size=3455
[I 171127 16:49:26 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002392&start=20170921&end=20171127&stat=1&order=D&period=d,size=2983, try=0
[I 171127 16:49:26 DataFether:171] 002392,20170921,33 history data download ok.
[I 171127 16:49:27 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600480&start=20170921&end=20171127&stat=1&order=D&period=d,size=3722, try=0
[I 171127 16:49:27 DataFether:171] 600480,20170921,40 history data download ok.
[I 171127 16:49:29 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000011&start=20170921&end=20171127&stat=1&order=D&period=d,size=3905, try=0
[I 171127 16:49:29 DataFether:171] 000011,20170921,42 history data download ok.
[I 171127 16:49:30 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603578&start=20170921&end=20171127&stat=1&order=D&period=d,size=3369, try=0
[I 171127 16:49:30 DataFether:171] 603578,20170921,36 history data download ok.
[I 171127 16:49:30 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002818&start=20170921&end=20171127&stat=1&order=D&period=d,size=3880, try=0
[I 171127 16:49:30 DataFether:171] 002818,20170921,42 history data download ok.
[I 171127 16:49:31 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000887&start=20170921&end=20171127&stat=1&order=D&period=d,size=3929, try=0
[I 171127 16:49:31 DataFether:171] 000887,20170921,42 history data download ok.
[I 171127 16:49:32 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300683&start=20170921&end=20171127&stat=1&order=D&period=d,size=3928, try=0
[I 171127 16:49:32 DataFether:171] 300683,20170921,42 history data download ok.
[I 171127 16:49:33 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002478&start=20170921&end=20171127&stat=1&order=D&period=d,size=3697, try=0
[I 171127 16:49:33 DataFether:171] 002478,20170921,42 history data download ok.
[I 171127 16:49:34 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600256&start=20170921&end=20171127&stat=1&order=D&period=d,size=3756, try=0
[I 171127 16:49:34 DataFether:171] 600256,20170921,42 history data download ok.
[I 171127 16:49:35 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600072&start=20170921&end=20171127&stat=1&order=D&period=d,size=3921, try=0
[I 171127 16:49:35 DataFether:171] 600072,20170921,42 history data download ok.
[I 171127 16:49:36 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002836&start=20170921&end=20171127&stat=1&order=D&period=d,size=3886, try=0
[I 171127 16:49:36 DataFether:171] 002836,20170921,42 history data download ok.
[I 171127 16:49:36 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002350&start=20170921&end=20171127&stat=1&order=D&period=d,size=3896, try=0
[I 171127 16:49:36 DataFether:171] 002350,20170921,42 history data download ok.
[I 171127 16:49:37 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600211&start=20170921&end=20171127&stat=1&order=D&period=d,size=3851, try=0
[I 171127 16:49:37 DataFether:171] 600211,20170921,42 history data download ok.
[I 171127 16:49:38 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600665&start=20170921&end=20171127&stat=1&order=D&period=d,size=3701, try=0
[I 171127 16:49:38 DataFether:171] 600665,20170921,42 history data download ok.
[I 171127 16:49:38 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002040&start=20170921&end=20171127&stat=1&order=D&period=d,size=3886, try=0
[I 171127 16:49:39 DataFether:171] 002040,20170921,42 history data download ok.
[I 171127 16:49:39 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002084&start=20170921&end=20171127&stat=1&order=D&period=d,size=3718, try=0
[I 171127 16:49:39 DataFether:171] 002084,20170921,42 history data download ok.
[I 171127 16:49:40 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002629&start=20170921&end=20171127&stat=1&order=D&period=d,size=3710, try=0
[I 171127 16:49:40 DataFether:171] 002629,20170921,42 history data download ok.
[I 171127 16:49:41 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000819&start=20170921&end=20171127&stat=1&order=D&period=d,size=3879, try=0
[I 171127 16:49:41 DataFether:171] 000819,20170921,42 history data download ok.
[I 171127 16:49:42 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000777&start=20170921&end=20171127&stat=1&order=D&period=d,size=3882, try=0
[I 171127 16:49:42 DataFether:171] 000777,20170921,42 history data download ok.
[I 171127 16:49:43 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002404&start=20170921&end=20171127&stat=1&order=D&period=d,size=3702, try=0
[I 171127 16:49:43 DataFether:171] 002404,20170921,42 history data download ok.
[I 171127 16:49:44 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600358&start=20170921&end=20171127&stat=1&order=D&period=d,size=2803, try=0
[I 171127 16:49:44 DataFether:171] 600358,20170921,31 history data download ok.
[I 171127 16:49:44 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002762&start=20170921&end=20171127&stat=1&order=D&period=d,size=3877, try=0
[I 171127 16:49:44 DataFether:171] 002762,20170921,42 history data download ok.
[I 171127 16:49:45 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002678&start=20170921&end=20171127&stat=1&order=D&period=d,size=3825, try=0
[I 171127 16:49:45 DataFether:171] 002678,20170921,42 history data download ok.
[I 171127 16:49:46 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000550&start=20170921&end=20171127&stat=1&order=D&period=d,size=3892, try=0
[I 171127 16:49:46 DataFether:171] 000550,20170921,42 history data download ok.
[I 171127 16:49:47 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600861&start=20170921&end=20171127&stat=1&order=D&period=d,size=3861, try=0
[I 171127 16:49:47 DataFether:171] 600861,20170921,42 history data download ok.
[I 171127 16:49:47 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600851&start=20170921&end=20171127&stat=1&order=D&period=d,size=3766, try=0
[I 171127 16:49:47 DataFether:171] 600851,20170921,42 history data download ok.
[I 171127 16:49:48 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300626&start=20170921&end=20171127&stat=1&order=D&period=d,size=3829, try=0
[I 171127 16:49:48 DataFether:171] 300626,20170921,42 history data download ok.
[I 171127 16:49:49 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300593&start=20170921&end=20171127&stat=1&order=D&period=d,size=3898, try=0
[I 171127 16:49:49 DataFether:171] 300593,20170921,42 history data download ok.
[I 171127 16:49:50 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601107&start=20170921&end=20171127&stat=1&order=D&period=d,size=3702, try=0
[I 171127 16:49:50 DataFether:171] 601107,20170921,42 history data download ok.
[I 171127 16:49:50 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600791&start=20170921&end=20171127&stat=1&order=D&period=d,size=3754, try=0
[I 171127 16:49:50 DataFether:171] 600791,20170921,42 history data download ok.
[I 171127 16:49:51 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000534&start=20170921&end=20171127&stat=1&order=D&period=d,size=3862, try=0
[I 171127 16:49:51 DataFether:171] 000534,20170921,42 history data download ok.
[I 171127 16:49:51 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300063&start=20170921&end=20171127&stat=1&order=D&period=d,size=3730, try=0
[I 171127 16:49:52 DataFether:171] 300063,20170921,42 history data download ok.
[I 171127 16:49:52 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000815&start=20170921&end=20171127&stat=1&order=D&period=d,size=3895, try=0
[I 171127 16:49:52 DataFether:171] 000815,20170921,42 history data download ok.
[I 171127 16:49:53 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600604&start=20170921&end=20171127&stat=1&order=D&period=d,size=3785, try=0
[I 171127 16:49:53 DataFether:171] 600604,20170921,42 history data download ok.
[I 171127 16:49:55 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603800&start=20170921&end=20171127&stat=1&order=D&period=d,size=3902, try=0
[I 171127 16:49:55 DataFether:171] 603800,20170921,42 history data download ok.
[I 171127 16:49:55 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600307&start=20170921&end=20171127&stat=1&order=D&period=d,size=3808, try=0
[I 171127 16:49:55 DataFether:171] 600307,20170921,42 history data download ok.
[I 171127 16:49:56 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300282&start=20170921&end=20171127&stat=1&order=D&period=d,size=1649, try=0
[I 171127 16:49:56 DataFether:171] 300282,20170921,17 history data download ok.
[I 171127 16:49:57 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000665&start=20170921&end=20171127&stat=1&order=D&period=d,size=3881, try=0
[I 171127 16:49:57 DataFether:171] 000665,20170921,42 history data download ok.
[I 171127 16:49:58 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002547&start=20170921&end=20171127&stat=1&order=D&period=d,size=3762, try=0
[I 171127 16:49:58 DataFether:171] 002547,20170921,42 history data download ok.
[I 171127 16:49:58 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002135&start=20170921&end=20171127&stat=1&order=D&period=d,size=3724, try=0
[I 171127 16:49:58 DataFether:171] 002135,20170921,42 history data download ok.
[I 171127 16:49:59 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002324&start=20170921&end=20171127&stat=1&order=D&period=d,size=3852, try=0
[I 171127 16:49:59 DataFether:171] 002324,20170921,42 history data download ok.
[I 171127 16:50:00 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002623&start=20170921&end=20171127&stat=1&order=D&period=d,size=3887, try=0
[I 171127 16:50:00 DataFether:171] 002623,20170921,42 history data download ok.
[I 171127 16:50:01 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000800&start=20170921&end=20171127&stat=1&order=D&period=d,size=3961, try=0
[I 171127 16:50:01 DataFether:171] 000800,20170921,42 history data download ok.
[I 171127 16:50:02 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300352&start=20170921&end=20171127&stat=1&order=D&period=d,size=3747, try=0
[I 171127 16:50:02 DataFether:171] 300352,20170921,42 history data download ok.
[I 171127 16:50:03 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600475&start=20170921&end=20171127&stat=1&order=D&period=d,size=3880, try=0
[I 171127 16:50:03 DataFether:171] 600475,20170921,42 history data download ok.
[I 171127 16:50:04 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601858&start=20170921&end=20171127&stat=1&order=D&period=d,size=3890, try=0
[I 171127 16:50:04 DataFether:171] 601858,20170921,42 history data download ok.
[I 171127 16:50:05 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603015&start=20170921&end=20171127&stat=1&order=D&period=d,size=3816, try=0
[I 171127 16:50:05 DataFether:171] 603015,20170921,42 history data download ok.
[I 171127 16:50:05 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600048&start=20170921&end=20171127&stat=1&order=D&period=d,size=3983, try=0
[I 171127 16:50:05 DataFether:171] 600048,20170921,42 history data download ok.
[I 171127 16:50:06 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002824&start=20170921&end=20171127&stat=1&order=D&period=d,size=3877, try=0
[I 171127 16:50:06 DataFether:171] 002824,20170921,42 history data download ok.
[I 171127 16:50:07 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002628&start=20170921&end=20171127&stat=1&order=D&period=d,size=3713, try=0
[I 171127 16:50:07 DataFether:171] 002628,20170921,42 history data download ok.
[I 171127 16:50:07 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603976&start=20170921&end=20171127&stat=1&order=D&period=d,size=3904, try=0
[I 171127 16:50:07 DataFether:171] 603976,20170921,42 history data download ok.
[I 171127 16:50:09 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600513&start=20170921&end=20171127&stat=1&order=D&period=d,size=3813, try=0
[I 171127 16:50:09 DataFether:171] 600513,20170921,42 history data download ok.
[I 171127 16:50:10 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600751&start=20170921&end=20171127&stat=1&order=D&period=d,size=3731, try=0
[I 171127 16:50:10 DataFether:171] 600751,20170921,42 history data download ok.
[I 171127 16:50:11 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300417&start=20170921&end=20171127&stat=1&order=D&period=d,size=3866, try=0
[I 171127 16:50:11 DataFether:171] 300417,20170921,42 history data download ok.
[I 171127 16:50:12 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002518&start=20170921&end=20171127&stat=1&order=D&period=d,size=3885, try=0
[I 171127 16:50:12 DataFether:171] 002518,20170921,42 history data download ok.
[I 171127 16:50:13 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002612&start=20170921&end=20171127&stat=1&order=D&period=d,size=3884, try=0
[I 171127 16:50:13 DataFether:171] 002612,20170921,42 history data download ok.
[I 171127 16:50:14 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600060&start=20170921&end=20171127&stat=1&order=D&period=d,size=3959, try=0
[I 171127 16:50:14 DataFether:171] 600060,20170921,42 history data download ok.
[I 171127 16:50:14 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600981&start=20170921&end=20171127&stat=1&order=D&period=d,size=3712, try=0
[I 171127 16:50:14 DataFether:171] 600981,20170921,42 history data download ok.
[I 171127 16:50:15 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600093&start=20170921&end=20171127&stat=1&order=D&period=d,size=3887, try=0
[I 171127 16:50:15 DataFether:171] 600093,20170921,42 history data download ok.
[I 171127 16:50:15 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600583&start=20170921&end=20171127&stat=1&order=D&period=d,size=3739, try=0
[I 171127 16:50:16 DataFether:171] 600583,20170921,42 history data download ok.
[I 171127 16:50:16 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000882&start=20170921&end=20171127&stat=1&order=D&period=d,size=3735, try=0
[I 171127 16:50:16 DataFether:171] 000882,20170921,42 history data download ok.
[I 171127 16:50:17 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000544&start=20170921&end=20171127&stat=1&order=D&period=d,size=3889, try=0
[I 171127 16:50:17 DataFether:171] 000544,20170921,42 history data download ok.
[I 171127 16:50:17 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300453&start=20170921&end=20171127&stat=1&order=D&period=d,size=3838, try=0
[I 171127 16:50:17 DataFether:171] 300453,20170921,42 history data download ok.
[I 171127 16:50:18 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600717&start=20170921&end=20171127&stat=1&order=D&period=d,size=3921, try=0
[I 171127 16:50:18 DataFether:171] 600717,20170921,42 history data download ok.
[I 171127 16:50:18 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002412&start=20170921&end=20171127&stat=1&order=D&period=d,size=3834, try=0
[I 171127 16:50:18 DataFether:171] 002412,20170921,42 history data download ok.
[I 171127 16:50:19 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300179&start=20170921&end=20171127&stat=1&order=D&period=d,size=3700, try=0
[I 171127 16:50:19 DataFether:171] 300179,20170921,42 history data download ok.
[I 171127 16:50:20 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603041&start=20170921&end=20171127&stat=1&order=D&period=d,size=3868, try=0
[I 171127 16:50:20 DataFether:171] 603041,20170921,42 history data download ok.
[I 171127 16:50:21 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300072&start=20170921&end=20171127&stat=1&order=D&period=d,size=3947, try=0
[I 171127 16:50:21 DataFether:171] 300072,20170921,42 history data download ok.
[I 171127 16:50:21 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600106&start=20170921&end=20171127&stat=1&order=D&period=d,size=3709, try=0
[I 171127 16:50:22 DataFether:171] 600106,20170921,42 history data download ok.
[I 171127 16:50:22 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002599&start=20170921&end=20171127&stat=1&order=D&period=d,size=3842, try=0
[I 171127 16:50:22 DataFether:171] 002599,20170921,42 history data download ok.
[I 171127 16:50:23 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603118&start=20170921&end=20171127&stat=1&order=D&period=d,size=3885, try=0
[I 171127 16:50:23 DataFether:171] 603118,20170921,42 history data download ok.
[I 171127 16:50:23 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600202&start=20170921&end=20171127&stat=1&order=D&period=d,size=3816, try=0
[I 171127 16:50:23 DataFether:171] 600202,20170921,42 history data download ok.
[I 171127 16:50:24 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002825&start=20170921&end=20171127&stat=1&order=D&period=d,size=3859, try=0
[I 171127 16:50:24 DataFether:171] 002825,20170921,42 history data download ok.
[I 171127 16:50:25 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002689&start=20170921&end=20171127&stat=1&order=D&period=d,size=3717, try=0
[I 171127 16:50:25 DataFether:171] 002689,20170921,42 history data download ok.
[I 171127 16:50:25 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601208&start=20170921&end=20171127&stat=1&order=D&period=d,size=3714, try=0
[I 171127 16:50:25 DataFether:171] 601208,20170921,42 history data download ok.
[I 171127 16:50:26 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002551&start=20170921&end=20171127&stat=1&order=D&period=d,size=3824, try=0
[I 171127 16:50:26 DataFether:171] 002551,20170921,42 history data download ok.
[I 171127 16:50:27 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600158&start=20170921&end=20171127&stat=1&order=D&period=d,size=3925, try=0
[I 171127 16:50:27 DataFether:171] 600158,20170921,42 history data download ok.
[I 171127 16:50:27 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300143&start=20170921&end=20171127&stat=1&order=D&period=d,size=3854, try=0
[I 171127 16:50:27 DataFether:171] 300143,20170921,42 history data download ok.
[I 171127 16:50:28 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600811&start=20170921&end=20171127&stat=1&order=D&period=d,size=3712, try=0
[I 171127 16:50:28 DataFether:171] 600811,20170921,42 history data download ok.
[I 171127 16:50:29 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002701&start=20170921&end=20171127&stat=1&order=D&period=d,size=3769, try=0
[I 171127 16:50:29 DataFether:171] 002701,20170921,42 history data download ok.
[I 171127 16:50:29 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000780&start=20170921&end=20171127&stat=1&order=D&period=d,size=3696, try=0
[I 171127 16:50:29 DataFether:171] 000780,20170921,42 history data download ok.
[I 171127 16:50:30 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600477&start=20170921&end=20171127&stat=1&order=D&period=d,size=3964, try=0
[I 171127 16:50:30 DataFether:171] 600477,20170921,42 history data download ok.
[I 171127 16:50:31 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600067&start=20170921&end=20171127&stat=1&order=D&period=d,size=3727, try=0
[I 171127 16:50:31 DataFether:171] 600067,20170921,42 history data download ok.
[I 171127 16:50:31 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002059&start=20170921&end=20171127&stat=1&order=D&period=d,size=3745, try=0
[I 171127 16:50:31 DataFether:171] 002059,20170921,42 history data download ok.
[I 171127 16:50:32 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600075&start=20170921&end=20171127&stat=1&order=D&period=d,size=3706, try=0
[I 171127 16:50:32 DataFether:171] 600075,20170921,42 history data download ok.
[I 171127 16:50:33 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002622&start=20170921&end=20171127&stat=1&order=D&period=d,size=3772, try=0
[I 171127 16:50:33 DataFether:171] 002622,20170921,40 history data download ok.
[I 171127 16:50:34 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603345&start=20170921&end=20171127&stat=1&order=D&period=d,size=3901, try=0
[I 171127 16:50:34 DataFether:171] 603345,20170921,42 history data download ok.
[I 171127 16:50:34 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002133&start=20170921&end=20171127&stat=1&order=D&period=d,size=3715, try=0
[I 171127 16:50:34 DataFether:171] 002133,20170921,42 history data download ok.
[I 171127 16:50:35 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603387&start=20170921&end=20171127&stat=1&order=D&period=d,size=3905, try=0
[I 171127 16:50:35 DataFether:171] 603387,20170921,42 history data download ok.
[I 171127 16:50:35 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002388&start=20170921&end=20171127&stat=1&order=D&period=d,size=3721, try=0
[I 171127 16:50:36 DataFether:171] 002388,20170921,42 history data download ok.
[I 171127 16:50:36 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000502&start=20170921&end=20171127&stat=1&order=D&period=d,size=3869, try=0
[I 171127 16:50:36 DataFether:171] 000502,20170921,42 history data download ok.
[I 171127 16:50:37 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_601177&start=20170921&end=20171127&stat=1&order=D&period=d,size=3713, try=0
[I 171127 16:50:37 DataFether:171] 601177,20170921,42 history data download ok.
[I 171127 16:50:37 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000506&start=20170921&end=20171127&stat=1&order=D&period=d,size=2185, try=0
[I 171127 16:50:38 DataFether:171] 000506,20170921,24 history data download ok.
[I 171127 16:50:38 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000680&start=20170921&end=20171127&stat=1&order=D&period=d,size=3729, try=0
[I 171127 16:50:38 DataFether:171] 000680,20170921,42 history data download ok.
[I 171127 16:50:39 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300568&start=20170921&end=20171127&stat=1&order=D&period=d,size=3896, try=0
[I 171127 16:50:39 DataFether:171] 300568,20170921,42 history data download ok.
[I 171127 16:50:40 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300547&start=20170921&end=20171127&stat=1&order=D&period=d,size=3847, try=0
[I 171127 16:50:40 DataFether:171] 300547,20170921,42 history data download ok.
[I 171127 16:50:41 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002541&start=20170921&end=20171127&stat=1&order=D&period=d,size=3878, try=0
[I 171127 16:50:41 DataFether:171] 002541,20170921,42 history data download ok.
[I 171127 16:50:42 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603138&start=20170921&end=20171127&stat=1&order=D&period=d,size=3897, try=0
[I 171127 16:50:42 DataFether:171] 603138,20170921,42 history data download ok.
[I 171127 16:50:43 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600423&start=20170921&end=20171127&stat=1&order=D&period=d,size=3705, try=0
[I 171127 16:50:43 DataFether:171] 600423,20170921,42 history data download ok.
[I 171127 16:50:44 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600783&start=20170921&end=20171127&stat=1&order=D&period=d,size=3881, try=0
[I 171127 16:50:44 DataFether:171] 600783,20170921,42 history data download ok.
[I 171127 16:50:45 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002418&start=20170921&end=20171127&stat=1&order=D&period=d,size=3742, try=0
[I 171127 16:50:45 DataFether:171] 002418,20170921,42 history data download ok.
[I 171127 16:50:46 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603519&start=20170921&end=20171127&stat=1&order=D&period=d,size=3821, try=0
[I 171127 16:50:46 DataFether:171] 603519,20170921,42 history data download ok.
[I 171127 16:50:46 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603939&start=20170921&end=20171127&stat=1&order=D&period=d,size=3854, try=0
[I 171127 16:50:46 DataFether:171] 603939,20170921,42 history data download ok.
[I 171127 16:50:47 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000564&start=20170921&end=20171127&stat=1&order=D&period=d,size=3729, try=0
[I 171127 16:50:47 DataFether:171] 000564,20170921,42 history data download ok.
[I 171127 16:50:47 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300611&start=20170921&end=20171127&stat=1&order=D&period=d,size=3890, try=0
[I 171127 16:50:48 DataFether:171] 300611,20170921,42 history data download ok.
[I 171127 16:50:48 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_000518&start=20170921&end=20171127&stat=1&order=D&period=d,size=3704, try=0
[I 171127 16:50:48 DataFether:171] 000518,20170921,42 history data download ok.
[I 171127 16:50:49 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603616&start=20170921&end=20171127&stat=1&order=D&period=d,size=3906, try=0
[I 171127 16:50:49 DataFether:171] 603616,20170921,42 history data download ok.
[I 171127 16:50:50 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603606&start=20170921&end=20171127&stat=1&order=D&period=d,size=3837, try=0
[I 171127 16:50:50 DataFether:171] 603606,20170921,42 history data download ok.
[I 171127 16:50:50 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603803&start=20170921&end=20171127&stat=1&order=D&period=d,size=3906, try=0
[I 171127 16:50:50 DataFether:171] 603803,20170921,42 history data download ok.
[I 171127 16:50:51 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300153&start=20170921&end=20171127&stat=1&order=D&period=d,size=3905, try=0
[I 171127 16:50:51 DataFether:171] 300153,20170921,42 history data download ok.
[I 171127 16:50:51 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600220&start=20170921&end=20171127&stat=1&order=D&period=d,size=3729, try=0
[I 171127 16:50:52 DataFether:171] 600220,20170921,42 history data download ok.
[I 171127 16:50:52 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002755&start=20170921&end=20171127&stat=1&order=D&period=d,size=3848, try=0
[I 171127 16:50:52 DataFether:171] 002755,20170921,42 history data download ok.
[I 171127 16:50:53 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_300340&start=20170921&end=20171127&stat=1&order=D&period=d,size=3734, try=0
[I 171127 16:50:53 DataFether:171] 300340,20170921,40 history data download ok.
[I 171127 16:50:53 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603233&start=20170921&end=20171127&stat=1&order=D&period=d,size=3910, try=0
[I 171127 16:50:53 DataFether:171] 603233,20170921,42 history data download ok.
[I 171127 16:50:54 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600821&start=20170921&end=20171127&stat=1&order=D&period=d,size=3715, try=0
[I 171127 16:50:54 DataFether:171] 600821,20170921,42 history data download ok.
[I 171127 16:50:55 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_603466&start=20170921&end=20171127&stat=1&order=D&period=d,size=2551, try=0
[I 171127 16:50:55 DataFether:171] 603466,20170921,27 history data download ok.
[I 171127 16:50:55 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600316&start=20170921&end=20171127&stat=1&order=D&period=d,size=3885, try=0
[I 171127 16:50:55 DataFether:171] 600316,20170921,42 history data download ok.
[I 171127 16:50:56 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_002243&start=20170921&end=20171127&stat=1&order=D&period=d,size=3735, try=0
[I 171127 16:50:56 DataFether:171] 002243,20170921,42 history data download ok.
[I 171127 16:50:57 DataFether:145] url=http://q.stock.sohu.com/hisHq?code=cn_600824&start=20170921&end=20171127&stat=1&order=D&period=d,size=3708, try=0
